mp-985540,Ac3La,0.0,1,7.51037614881384,362.5610853243514,8,0.024142175625001,0.024142175625001,"Ac,La",2,Hexagonal,P6_3/mmc,194
mp-1183087,Ac3Lu,0.0,1,8.679980294323821,163.75228917856984,4,0.074352725625004,0.074352725625004,"Ac,Lu",2,Tetragonal,I4/mmm,139
mp-1183123,Ac3Lu,0.0,1,8.51176277571563,333.977034058236,8,0.07531392812500501,0.07531392812500501,"Ac,Lu",2,Hexagonal,P6_3/mmc,194
mp-985554,Ac3Nd,0.0,1,7.815555595730561,350.671571231021,8,0.018526088750000003,0.018526088750000003,"Ac,Nd",2,Hexagonal,P6_3/mmc,194
mp-1183109,Ac3Pm,0.0,1,7.918351771582973,346.43706381773933,8,0.036769143749999005,0.036769143749999005,"Ac,Pm",2,Hexagonal,P6_3/mmc,194
mp-985302,Ac3Pr,0.0,1,7.725182243542989,353.3404698907035,8,0.017800280208334,0.017800280208334,"Ac,Pr",2,Hexagonal,P6_3/mmc,194
mp-985561,Ac3Sc,0.0,1,7.579566615941284,318.0863005992664,8,0.119352678124997,0.119352678124997,"Ac,Sc",2,Hexagonal,P6_3/mmc,194
mp-1183122,Ac3Si,0.0,1,8.528232203376154,276.1332351723397,8,0.081147285,-0.274677942187501,"Ac,Si",2,Hexagonal,P6_3/mmc,194
mp-985547,Ac3Sm,0.0,1,8.011382091335042,344.63610464958464,8,0.039172998124996,0.039172998124996,"Ac,Sm",2,Hexagonal,P6_3/mmc,194
mp-861939,Ac3Sn,0.0,1,8.833790548115585,150.3261470506523,4,0.115386579999999,-0.381719823125003,"Ac,Sn",2,Cubic,Pm-3m,221
mp-1183099,Ac3Tb,0.0,1,8.286315100881167,336.63427946503333,8,0.065176126875002,0.065176126875002,"Ac,Tb",2,Hexagonal,P6_3/mmc,194
mp-985303,Ac3Th,0.0,1,9.150766538413295,331.3679485883958,8,0.129702878125002,0.129702878125002,"Ac,Th",2,Hexagonal,P6_3/mmc,194
mp-985506,Ac3Tl,0.0,1,9.509015509482957,309.2251888955367,8,0.0,-0.16381396812499802,"Ac,Tl",2,Hexagonal,P6_3/mmc,194
mp-1183084,Ac3Tm,0.0,1,8.621865772366718,163.69414660434805,4,0.07230794895833201,0.07230794895833201,"Ac,Tm",2,Tetragonal,I4/mmm,139
mp-1183098,Ac3Tm,0.0,1,8.487668620293496,332.5645764186314,8,0.073466870208335,0.073466870208335,"Ac,Tm",2,Hexagonal,P6_3/mmc,194
mp-1183083,Ac3Y,0.0,1,7.532052286652469,169.73577623650237,4,0.058625999375003006,0.058625999375003006,"Ac,Y",2,Tetragonal,I4/mmm,139
mp-1183102,Ac3Y,0.0,1,7.470095319326484,342.2871293814086,8,0.047490509375002,0.047490509375002,"Ac,Y",2,Hexagonal,P6_3/mmc,194
mp-1183059,Ac3Yb,0.0,1,8.591634155022035,165.06368391048264,4,0.052333960624999,0.052333960624999,"Ac,Yb",2,Cubic,Pm-3m,221
mp-1183088,Ac3Yb,0.0,1,8.597257610253811,164.95571596547705,4,0.067072545625002,0.067072545625002,"Ac,Yb",2,Tetragonal,I4/mmm,139
mp-972002,Ac3Yb,0.0,1,8.462879578152032,335.1499383496455,8,0.050884636875004004,0.050884636875004004,"Ac,Yb",2,Hexagonal,P6_3/mmc,194
mp-1183092,Ac3Zn,0.0,1,8.386482896353064,147.79035735001872,4,0.168347043333326,0.068955214739574,"Ac,Zn",2,Tetragonal,I4/mmm,139
mp-1183116,Ac3Zn,0.0,1,8.39870785355557,295.15047451903575,8,0.15125242083333001,0.051860592239577,"Ac,Zn",2,Hexagonal,P6_3/mmc,194
mp-866199,AcAg,0.0,1,9.03733750389757,61.529374998134905,2,0.0,-0.27115698125000104,"Ac,Ag",2,Cubic,Pm-3m,221
mp-1183065,AcAg2Pb,0.0,1,10.336094994848548,104.41513778107242,4,0.0,-0.31133219437500503,"Ac,Ag,Pb",3,Cubic,Fm-3m,225
mp-862890,AcAg2Sn,0.0,1,9.245002062933622,100.84407495590021,4,0.044957207812501,-0.356571924374996,"Ac,Ag,Sn",3,Cubic,Fm-3m,225
mp-865950,AcAg3,0.0,1,9.089635386684668,201.17428469991603,8,0.0,-0.200376441875,"Ac,Ag",2,Hexagonal,P6_3/mmc,194
mp-862972,AcAgAu2,0.0,1,12.407549241985505,97.53764179667198,4,0.023172729999998,-0.602281895625004,"Ac,Ag,Au",3,Cubic,Fm-3m,225
mp-862873,AcAgHg2,0.0,1,11.341115452937503,107.77042135516167,4,0.016145468749996002,-0.39835183112494804,"Ac,Ag,Hg",3,Cubic,Fm-3m,225
mp-862617,AcAl3,0.0,1,5.209835997276531,196.3033251535521,8,0.0,-0.40891574812500003,"Ac,Al",2,Hexagonal,P6_3/mmc,194
mp-1183115,AcAlO3,4.1024,0,8.728230081866649,57.4514132376898,5,0.0,-3.690019421500002,"Ac,Al,O",3,Cubic,Pm-3m,221
mp-867838,AcAu3,0.0,1,13.954950191229132,194.64840754326895,8,0.0,-0.771291945625002,"Ac,Au",2,Hexagonal,P6_3/mmc,194
mp-866016,AcBiAu2,0.0,1,13.065394061465993,105.47740429917003,4,0.09309223062499601,-0.703839425624998,"Ac,Au,Bi",3,Cubic,Fm-3m,225
